order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
167,11/20/2022,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,OFF-ST-10000991,250,280,3,4,10.0,240.0,-10.0
168,11/04/2023,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10004287,1620,1740,9,4,64.8,1555.2,-64.79999999999995
169,06/16/2023,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10002656,30,30,6,4,1.2,28.8,-1.1999999999999993
170,10/20/2022,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,OFF-AP-10002518,150,180,5,2,3.0,147.0,-3.0
171,07/12/2022,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10003931,120,140,3,5,6.0,114.0,-6.0
172,01/28/2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000659,20,20,3,2,0.4,19.6,-0.3999999999999986
173,10/10/2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001144,100,110,2,4,4.0,96.0,-4.0
174,10/05/2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003817,290,340,7,2,5.8,284.2,-5.800000000000011
175,01/02/2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,50,50,2,4,2.0,48.0,-2.0
176,04/07/2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003148,20,20,4,5,1.0,19.0,-1.0
177,04/21/2022,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,OFF-AP-10002684,90,100,4,2,1.8,88.2,-1.7999999999999972
178,10/28/2023,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,370,400,7,5,18.5,351.5,-18.5
179,04/18/2022,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,20,20,5,3,0.6,19.4,-0.6000000000000014
180,03/08/2022,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001940,0,0,1,5,0.0,0.0,0.0
181,06/08/2023,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,20,20,2,5,1.0,19.0,-1.0
182,06/25/2022,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,380,410,7,3,11.4,368.6,-11.399999999999977
183,01/10/2022,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,470,500,4,5,23.5,446.5,-23.5
184,10/17/2023,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,140,150,5,2,2.8000000000000003,137.2,-2.8000000000000114
185,02/23/2023,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,30,30,2,5,1.5,28.5,-1.5
186,10/19/2022,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,10,10,2,2,0.2,9.8,-0.1999999999999993
187,08/22/2022,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,160,180,8,3,4.8,155.2,-4.800000000000011
188,10/11/2023,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,40,40,3,4,1.6,38.4,-1.6000000000000014
189,12/06/2022,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,20,20,3,3,0.6,19.4,-0.6000000000000014
190,12/09/2023,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,820,900,4,3,24.599999999999998,795.4,-24.600000000000023
191,07/12/2022,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,60,70,6,4,2.4,57.6,-2.3999999999999986
192,06/23/2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,50,50,8,5,2.5,47.5,-2.5
193,11/04/2023,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,520,630,3,2,10.4,509.6,-10.399999999999977
194,11/11/2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,20,20,5,3,0.6,19.4,-0.6000000000000014
195,01/07/2023,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,10,10,7,2,0.2,9.8,-0.1999999999999993
196,10/26/2022,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,10,10,2,5,0.5,9.5,-0.5
197,11/03/2023,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,10,10,3,2,0.2,9.8,-0.1999999999999993
198,03/05/2023,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,40,50,3,5,2.0,38.0,-2.0
199,12/21/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,0,0,2,5,0.0,0.0,0.0
200,06/16/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,20,20,3,2,0.4,19.6,-0.3999999999999986
201,12/11/2022,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,20,20,3,5,1.0,19.0,-1.0
202,07/13/2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,200,220,2,3,6.0,194.0,-6.0
203,12/31/2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,0,0,1,5,0.0,0.0,0.0
204,03/12/2022,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,60,70,2,2,1.2,58.8,-1.2000000000000028
205,10/14/2023,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,40,40,7,3,1.2,38.8,-1.2000000000000028
206,07/10/2023,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,370,440,4,3,11.1,358.9,-11.100000000000023
207,12/01/2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,70,80,4,4,2.8000000000000003,67.2,-2.799999999999997
208,08/08/2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120,130,2,3,3.5999999999999996,116.4,-3.5999999999999943
209,08/19/2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,20,20,4,3,0.6,19.4,-0.6000000000000014
210,12/30/2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,50,50,9,2,1.0,49.0,-1.0
211,07/17/2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80,90,1,5,4.0,76.0,-4.0
212,10/07/2023,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,20,20,2,4,0.8,19.2,-0.8000000000000007
213,04/22/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,20,20,2,4,0.8,19.2,-0.8000000000000007
214,04/22/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,390,450,5,5,19.5,370.5,-19.5
215,11/20/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,50,60,3,3,1.5,48.5,-1.5
216,03/31/2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,1040,1190,9,4,41.6,998.4,-41.60000000000002
217,08/29/2022,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,80,90,2,5,4.0,76.0,-4.0
218,05/06/2022,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,80,90,6,3,2.4,77.6,-2.4000000000000057
219,08/10/2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,250,300,3,4,10.0,240.0,-10.0
220,04/24/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,10,10,2,2,0.2,9.8,-0.1999999999999993
221,03/24/2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,20,20,6,4,0.8,19.2,-0.8000000000000007
222,03/26/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,20,20,4,3,0.6,19.4,-0.6000000000000014
223,04/18/2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,60,70,4,3,1.7999999999999998,58.2,-1.7999999999999972
224,03/17/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,410,480,4,4,16.4,393.6,-16.399999999999977
225,11/19/2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,30,30,2,4,1.2,28.8,-1.1999999999999993
226,11/18/2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,0,0,1,2,0.0,0.0,0.0
227,04/22/2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,510,620,5,2,10.200000000000001,499.8,-10.199999999999989
228,04/22/2022,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,20,20,1,3,0.6,19.4,-0.6000000000000014
229,02/17/2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,130,160,2,2,2.6,127.4,-2.5999999999999943
230,10/02/2023,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,360,390,8,2,7.2,352.8,-7.199999999999989
231,07/21/2023,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,20,20,7,5,1.0,19.0,-1.0
232,01/18/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,210,230,2,4,8.4,201.6,-8.400000000000006
233,10/19/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,510,620,3,4,20.400000000000002,489.6,-20.399999999999977
234,09/13/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,10,10,2,2,0.2,9.8,-0.1999999999999993
235,11/10/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,250,260,3,5,12.5,237.5,-12.5
236,11/26/2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,500,620,3,4,20.0,480.0,-20.0
237,01/02/2022,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,10,10,2,4,0.4,9.6,-0.40000000000000036
238,01/19/2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,30,30,5,4,1.2,28.8,-1.1999999999999993
239,12/13/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,340,420,5,2,6.8,333.2,-6.800000000000011
240,01/20/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,10,10,3,2,0.2,9.8,-0.1999999999999993
241,04/25/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,30,30,2,3,0.8999999999999999,29.1,-0.8999999999999986
242,05/27/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,150,180,5,3,4.5,145.5,-4.5
243,11/08/2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,0,0,3,4,0.0,0.0,0.0
244,01/08/2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,10,10,2,3,0.3,9.7,-0.3000000000000007
245,04/20/2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,1620,2000,7,2,32.4,1587.6,-32.40000000000009
246,11/09/2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,150,170,2,4,6.0,144.0,-6.0
247,04/29/2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,40,50,6,5,2.0,38.0,-2.0
248,04/28/2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,1380,1500,5,5,69.0,1311.0,-69.0
249,09/26/2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,20,30,4,3,0.6,19.4,-0.6000000000000014
250,08/18/2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,300,320,2,5,15.0,285.0,-15.0
251,09/19/2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,10,10,1,3,0.3,9.7,-0.3000000000000007
252,05/28/2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,3050,3350,13,4,122.0,2928.0,-122.0
253,04/03/2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,70,80,6,5,3.5,66.5,-3.5
254,04/18/2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,330,360,4,4,13.200000000000001,316.8,-13.199999999999989
255,12/25/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,10,10,9,2,0.2,9.8,-0.1999999999999993
256,11/26/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,70,80,2,2,1.4000000000000001,68.6,-1.4000000000000057
257,04/25/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,40,50,5,2,0.8,39.2,-0.7999999999999972
258,04/08/2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,590,650,6,4,23.6,566.4,-23.600000000000023
259,02/10/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,20,20,3,5,1.0,19.0,-1.0
260,10/20/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002790,180,220,3,4,7.2,172.8,-7.199999999999989
261,06/11/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003460,20,20,5,5,1.0,19.0,-1.0
262,08/29/2023,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,OFF-AP-10002203,0,0,2,2,0.0,0.0,0.0
263,12/26/2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,2690,3060,3,3,80.7,2609.3,-80.69999999999982
264,06/14/2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,2170,2520,7,3,65.1,2104.9,-65.09999999999991
265,06/20/2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,300,330,4,3,9.0,291.0,-9.0
266,11/17/2022,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,70,80,2,4,2.8000000000000003,67.2,-2.799999999999997
267,10/25/2023,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,OFF-AR-10003602,10,10,3,5,0.5,9.5,-0.5
268,05/19/2022,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,OFF-FA-10003472,10,10,6,2,0.2,9.8,-0.1999999999999993
269,08/10/2022,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,OFF-ST-10004180,30,40,1,3,0.8999999999999999,29.1,-0.8999999999999986
270,12/17/2023,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,OFF-EN-10004386,50,60,3,3,1.5,48.5,-1.5
271,01/24/2022,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003208,590,730,4,2,11.8,578.2,-11.799999999999955
272,09/16/2022,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003628,200,210,7,5,10.0,190.0,-10.0
273,11/29/2022,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003274,10,10,3,4,0.4,9.6,-0.40000000000000036
274,10/31/2022,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,10,10,3,4,0.4,9.6,-0.40000000000000036
275,02/05/2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10002615,10,10,2,3,0.3,9.7,-0.3000000000000007
276,04/04/2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,OFF-AR-10001427,10,10,1,2,0.2,9.8,-0.1999999999999993
277,10/20/2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10000673,10,10,2,4,0.4,9.6,-0.40000000000000036
278,05/21/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004470,20,20,4,2,0.4,19.6,-0.3999999999999986
279,03/10/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000876,50,60,6,2,1.0,49.0,-1.0
280,05/17/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10002043,20,20,3,5,1.0,19.0,-1.0
281,10/06/2022,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004967,0,0,5,3,0.0,0.0,0.0
282,05/06/2023,Second Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001760,1050,1110,7,3,31.5,1018.5,-31.5
283,10/05/2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10002903,950,1040,5,5,47.5,902.5,-47.5
284,07/28/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10000474,130,140,5,5,6.5,123.5,-6.5
285,12/11/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10001956,210,240,5,5,10.5,199.5,-10.5
286,08/01/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10004100,30,30,6,5,1.5,28.5,-1.5
287,01/20/2022,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,230,250,7,3,6.8999999999999995,223.1,-6.900000000000006
